tahun,kdpemda,nmpemda,kdprov,nmprov,wilayah,disclaimer,special_row,1_a,1_r,1_p,11_a,11_r,11_p,11_611111_a,11_611111_r,11_611111_p,11_611112_a,11_611112_r,11_611112_p,11_611211_a,11_611211_r,11_611211_p,11_611212_a,11_611212_r,11_611212_p,11_611213_a,11_611213_r,11_611213_p,11_611214_a,11_611214_r,11_611214_p,11_611215_a,11_611215_r,11_611215_p,11_612111_a,11_612111_r,11_612111_p,11_612112_a,11_612112_r,11_612112_p,11_612113_a,11_612113_r,11_612113_p,11_612211_a,11_612211_r,11_612211_p,11_612212_a,11_612212_r,11_612212_p,11_612213_a,11_612213_r,11_612213_p,11_612311_a,11_612311_r,11_612311_p,11_612312_a,11_612312_r,11_612312_p,11_612411_a,11_612411_r,11_612411_p,11_612412_a,11_612412_r,11_612412_p,11_612413_a,11_612413_r,11_612413_p,11_612511_a,11_612511_r,11_612511_p,11_612512_a,11_612512_r,11_612512_p,11_612513_a,11_612513_r,11_612513_p,11_612611_a,11_612611_r,11_612611_p,11_613111_a,11_613111_r,11_613111_p,12_a,12_r,12_p,12_621111_a,12_621111_r,12_621111_p,13_a,13_r,13_p,13_631111_a,13_631111_r,13_631111_p,13_631211_a,13_631211_r,13_631211_p,13_631212_a,13_631212_r,13_631212_p,13_631311_a,13_631311_r,13_631311_p,13_631411_a,13_631411_r,13_631411_p,14_a,14_r,14_p,14_654111_a,14_654111_r,14_654111_p,14_654112_a,14_654112_r,14_654112_p,14_654211_a,14_654211_r,14_654211_p,14_654311_a,14_654311_r,14_654311_p,14_654711_a,14_654711_r,14_654711_p,14_654712_a,14_654712_r,14_654712_p,14_654721_a,14_654721_r,14_654721_p,14_654811_a,14_654811_r,14_654811_p,14_654814_a,14_654814_r,14_654814_p,14_654821_a,14_654821_r,14_654821_p,14_654911_a,14_654911_r,14_654911_p,14_654912_a,14_654912_r,14_654912_p,14_654921_a,14_654921_r,14_654921_p,14_655211_a,14_655211_r,14_655211_p,14_655311_a,14_655311_r,14_655311_p,14_655411_a,14_655411_r,14_655411_p,15_a,15_r,15_p,15_643111_a,15_643111_r,15_643111_p,16_a,16_r,16_p,16_641111_a,16_641111_r,16_641111_p,16_641211_a,16_641211_r,16_641211_p,16_641212_a,16_641212_r,16_641212_p,16_641311_a,16_641311_r,16_641311_p,16_641312_a,16_641312_r,16_641312_p,17_a,17_r,17_p,17_642111_a,17_642111_r,17_642111_p,2_a,2_r,2_p,21_a,21_r,21_p,21_662111_a,21_662111_r,21_662111_p
2021,9,Kab. Sumbawa Barat,23,Prov. NTB,se-Kab. Sumbawa Barat,Realiasi TKDD s.d Maret 2021,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 759710199000, 'realisasi': 200498035620, 'persentase': '26,39 %'}}",696119245000.00,191232181620.00,27.47%,63590954000.00,9265854000.00,0.15,12475996000.00,5934622800.00,47.57%,108732000.00,59477100.00,54.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370668794000.00,126281669000.00,34.07%,370668794000.00,126281669000.00,34.07%,110913128000.00,0.00,0.00%,62198898000.00,None,0.00%,,,,,,,,,,,,,62763380000.00,15795092000.00,25.17%,42195013000.00,12658504000.00,30.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25054942000.00,0.00,0.00%,25054942000.00,None,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,63590954000.00,9265854000.00,14.57%,63590954000.00,9265854000.00,14.57%,63590954000.00,9265854000.00,14.57%
2021,0,Prov. Nusa Tenggara Barat,23,Prov. NTB,se-Prov. Nusa Tenggara Barat,Realiasi TKDD s.d Maret 2021,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 3613141611000, 'realisasi': 786394657978, 'persentase': '21,76 %'}}",3613141611000.00,786394657978.00,21.76%,434758331000.00,69641508978.00,0.16,55919603000.00,14668640800.00,26.23%,1970778000.00,580858800.00,29.47%,4420179000.00,5585759712.00,126.37%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475675853000.00,381125385000.00,25.83%,1475675853000.00,381125385000.00,25.83%,393373318000.00,0.00,0.00%,271155549000.00,None,0.00%,,,,,,,,,,,,,1240811862000.00,335627764000.00,27.05%,237352588000.00,71205776000.00,30.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68522247000.00,0.00,0.00%,68522247000.00,None,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,434758331000.00,69641508978.00,16.02%,,,
2021,3,Kab. Lombok Barat,23,Prov. NTB,se-Kab. Lombok Barat,Realiasi TKDD s.d Maret 2021,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 1262814208000, 'realisasi': 350630026436, 'persentase': '27,77 %'}}",1100333885000.00,298412143636.00,27.12%,162480323000.00,52217882800.00,0.32,6337980000.00,2956705100.00,46.65%,171745000.00,90535200.00,52.71%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716749817000.00,244186628000.00,34.07%,716749817000.00,244186628000.00,34.07%,159758424000.00,0.00,0.00%,99809348000.00,None,0.00%,,,,,,,,,,,,,164650116000.00,39391836000.00,23.92%,117888200000.00,35366460000.00,30.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35571106000.00,0.00,0.00%,35571106000.00,None,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,162480323000.00,52217882800.00,32.14%,162480323000.00,52217882800.00,32.14%,162480323000.00,52217882800.00,32.14%
2021,4,Kab. Lombok Tengah,23,Prov. NTB,se-Kab. Lombok Tengah,Realiasi TKDD s.d Maret 2021,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 1679291973000, 'realisasi': 300338024265, 'persentase': '17,88 %'}}",1468429879000.00,270105367945.00,18.39%,210862094000.00,30232656320.00,0.14,8071031000.00,3418291600.00,42.35%,208501000.00,86849600.00,41.65%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938877404000.00,242485512000.00,25.83%,938877404000.00,242485512000.00,25.83%,228215308000.00,0.00,0.00%,91210252000.00,None,0.00%,,,,,,,,,,,,,239494649000.00,646963000.00,0.27%,165941787000.00,None,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36052724000.00,0.00,0.00%,36052724000.00,None,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,210862094000.00,30232656320.00,14.34%,210862094000.00,30232656320.00,14.34%,210862094000.00,30232656320.00,14.34%
2021,5,Kab. Lombok Timur,23,Prov. NTB,se-Kab. Lombok Timur,Realiasi TKDD s.d Maret 2021,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 2020066198000, 'realisasi': 562366216922, 'persentase': '27,84 %'}}",1705265664000.00,468568919722.00,27.48%,314800534000.00,93797297200.00,0.30,8311130000.00,3625073300.00,43.62%,231913000.00,108900000.00,46.96%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072361428000.00,365338525000.00,34.07%,1072361428000.00,365338525000.00,34.07%,282826638000.00,0.00,0.00%,118808578000.00,None,0.00%,,,,,,,,,,,,,313222691000.00,73602231000.00,23.50%,225651202000.00,67695361000.00,30.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10193399000.00,0.00,0.00%,10193399000.00,None,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,314800534000.00,93797297200.00,29.80%,314800534000.00,93797297200.00,29.80%,314800534000.00,93797297200.00,29.80%
2021,1,Kab. Bima,23,Prov. NTB,se-Kab. Bima,Realiasi TKDD s.d Maret 2021,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 1488235290000, 'realisasi': 282966950535, 'persentase': '19,01 %'}}",1298621245000.00,271129573615.00,20.88%,189614045000.00,11837376920.00,0.06,4562827000.00,1131382500.00,24.80%,112666000.00,27422200.00,24.34%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832682655000.00,215058408000.00,25.83%,832682655000.00,215058408000.00,25.83%,209875147000.00,0.00,0.00%,91844064000.00,None,0.00%,,,,,,,,,,,,,195935719000.00,44697520000.00,22.81%,124916843000.00,37475053000.00,30.00%,6845191000.00,2053557000.00,30.00%,693000000.00,207900000.00,30.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37470839000.00,0.00,0.00%,37470839000.00,None,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,189614045000.00,11837376920.00,6.24%,189614045000.00,11837376920.00,6.24%,189614045000.00,11837376920.00,6.24%
2021,6,Kab. Sumbawa,23,Prov. NTB,se-Kab. Sumbawa,Realiasi TKDD s.d Maret 2021,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 1291463705000, 'realisasi': 370271762013, 'persentase': '28,67 %'}}",1141100948000.00,327717092653.00,28.72%,150362757000.00,42554669360.00,0.28,6912774000.00,2787296200.00,40.32%,400755000.00,143213000.00,35.74%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780686416000.00,265968932000.00,34.07%,780686416000.00,265968932000.00,34.07%,140716143000.00,0.00,0.00%,80069790000.00,None,0.00%,,,,,,,,,,,,,166530411000.00,38684064000.00,23.23%,104764801000.00,31429440000.00,30.00%,5063599000.00,1519080000.00,30.00%,714000000.00,None,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26387801000.00,0.00,0.00%,26387801000.00,None,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,150362757000.00,42554669360.00,28.30%,150362757000.00,42554669360.00,28.30%,150362757000.00,42554669360.00,28.30%
2021,2,Kab. Dompu,23,Prov. NTB,se-Kab. Dompu,Realiasi TKDD s.d Maret 2021,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 833151973000, 'realisasi': 229292886522, 'persentase': '27,52 %'}}",757692697000.00,211029312122.00,27.85%,75459276000.00,18263574400.00,0.24,4823195000.00,1104151900.00,22.89%,167830000.00,45907600.00,27.35%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536299165000.00,182709617000.00,34.07%,536299165000.00,182709617000.00,34.07%,90227979000.00,0.00,0.00%,61729138000.00,None,0.00%,,,,,,,,,,,,,82301823000.00,18859130000.00,22.91%,51719147000.00,15515744000.00,30.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26437628000.00,0.00,0.00%,26437628000.00,None,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,75459276000.00,18263574400.00,24.20%,75459276000.00,18263574400.00,24.20%,75459276000.00,18263574400.00,24.20%
2021,7,Kota Mataram,23,Prov. NTB,se-Kota Mataram,Realiasi TKDD s.d Maret 2021,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 846159995000, 'realisasi': 251469699515, 'persentase': '29,72 %'}}",846159995000.00,251469699515.00,29.72%,39442964000.00,32575281515.00,0.83,21831975000.00,9417250200.00,43.14%,1172199000.00,623614800.00,53.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569742255000.00,194103209000.00,34.07%,569742255000.00,194103209000.00,34.07%,110797806000.00,0.00,0.00%,94300342000.00,None,0.00%,,,,,,,,,,,,,95932836000.00,24791209000.00,25.84%,73913611000.00,22174083000.00,30.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30244134000.00,0.00,0.00%,30244134000.00,None,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,39442964000.00,32575281515.00,82.59%,,,
2021,8,Kota Bima,23,Prov. NTB,se-Kota Bima,Realiasi TKDD s.d Maret 2021,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 613432734000, 'realisasi': 171736541076, 'persentase': '28,00 %'}}",613432734000.00,171736541076.00,28.00%,22679453000.00,9664768076.00,0.43,6106314000.00,2759032400.00,45.18%,271679000.00,135173800.00,49.75%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432159814000.00,147230799000.00,34.07%,432159814000.00,147230799000.00,34.07%,69117431000.00,0.00,0.00%,57515495000.00,None,0.00%,,,,,,,,,,,,,59450893000.00,14840974000.00,24.96%,42213111000.00,12663933000.00,30.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30025143000.00,0.00,0.00%,30025143000.00,None,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,22679453000.00,9664768076.00,42.61%,,,
2021,--,Semua pemda,23,Prov. NTB,se-Prov. Nusa Tenggara Barat,Realiasi TKDD s.d Maret 2021,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 15089621243000, 'realisasi': 3650216680648, 'persentase': '24,19 %'}}",13841893395000.00,3368623924848.00,24.34%,1247727848000.00,281592755800.00,0.23,139516822000.00,49586420700.00,35.54%,4926945000.00,1955633600.00,39.69%,4420179000.00,5585759712.00,126.37%,17605702000.00,23367672612.00,132.73%,122783000.00,167834002.00,136.69%,618655000.00,880733326.00,142.36%,29136750000.00,14193433170.00,48.71%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8099624124000.00,2461010138000.00,30.38%,8099624124000.00,2461010138000.00,30.38%,1910111738000.00,0.00,0.00%,1081240375000.00,None,0.00%,,,,,,,,,,,,,2677273467000.00,620205267000.00,23.17%,1221198537000.00,316577024000.00,25.92%,11908790000.00,3572637000.00,30.00%,6849000000.00,1392300000.00,20.33%,988341440000.00,260175681000.00,26.32%,197294736000.00,None,0.00%,36128525000.00,16070476000.00,44.48%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362800843000.00,0.00,0.00%,362800843000.00,None,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,1247727848000.00,281592755800.00,22.57%,1247727848000.00,281592755800.00,22.57%,1247727848000.00,281592755800.00,22.57%
2021,17,Kab. Nagekeo,24,Prov. NTT,se-Kab. Nagekeo,Realiasi TKDD s.d Maret 2021,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 660716617000, 'realisasi': 136404874306, 'persentase': '20,64 %'}}",571495525000.00,121581256066.00,21.27%,89221092000.00,14823618240.00,0.17,1663512000.00,373649000.00,22.46%,69007000.00,15626800.00,22.65%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407222571000.00,105174087000.00,25.83%,407222571000.00,105174087000.00,25.83%,93870509000.00,0.00,0.00%,73610497000.00,None,0.00%,,,,,,,,,,,,,55211627000.00,13432589000.00,24.33%,30214960000.00,9064488000.00,30.00%,4021024000.00,1206307000.00,30.00%,1008000000.00,302400000.00,30.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8410250000.00,0.00,0.00%,8410250000.00,None,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,89221092000.00,14823618240.00,16.61%,89221092000.00,14823618240.00,16.61%,89221092000.00,14823618240.00,16.61%
2021,18,Kab. Sumba Barat Daya,24,Prov. NTT,se-Kab. Sumba Barat Daya,Realiasi TKDD s.d Maret 2021,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 903151827000, 'realisasi': 124632601789, 'persentase': '13,80 %'}}",663559589000.00,124632601789.00,18.78%,239592238000.00,0.00,0.00,1899763000.00,405057600.00,21.32%,99736000.00,13802800.00,13.84%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456661628000.00,117942798000.00,25.83%,456661628000.00,117942798000.00,25.83%,124962327000.00,0.00,0.00%,64344473000.00,None,0.00%,,,,,,,,,,,,,74614566000.00,3563857000.00,4.78%,28757203000.00,None,0.00%,12274695000.00,None,0.00%,708000000.00,None,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239592238000.00,0.00,0.00%,239592238000.00,0.00,0.00%,239592238000.00,None,0.00%
2021,19,Kab. Sumba Tengah,24,Prov. NTT,se-Kab. Sumba Tengah,Realiasi TKDD s.d Maret 2021,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 517093378000, 'realisasi': 112793512689, 'persentase': '21,81 %'}}",444155999000.00,93321405249.00,21.01%,72937379000.00,19472107440.00,0.27,1229005000.00,293573600.00,23.89%,46599000.00,10756500.00,23.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329966452000.00,85221012000.00,25.83%,329966452000.00,85221012000.00,25.83%,73145788000.00,0.00,0.00%,51768687000.00,None,0.00%,,,,,,,,,,,,,34754823000.00,5257940000.00,15.13%,9833498000.00,2950049000.00,30.00%,4550838000.00,None,0.00%,378000000.00,113400000.00,30.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72937379000.00,19472107440.00,26.70%,72937379000.00,19472107440.00,26.70%,72937379000.00,19472107440.00,26.70%
2021,20,Kab. Manggarai Timur,24,Prov. NTT,se-Kab. Manggarai Timur,Realiasi TKDD s.d Maret 2021,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 990777058000, 'realisasi': 206456264058, 'persentase': '20,84 %'}}",794479963000.00,185417667658.00,23.34%,196297095000.00,21038596400.00,0.11,1713667000.00,688744600.00,40.19%,46517000.00,20862400.00,44.85%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486677418000.00,165804183000.00,34.07%,486677418000.00,165804183000.00,34.07%,170415951000.00,0.00,0.00%,118663096000.00,None,0.00%,,,,,,,,,,,,,97100448000.00,16110677000.00,16.59%,41354197000.00,12406259000.00,30.00%,8376488000.00,None,0.00%,1107000000.00,332100000.00,30.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33338574000.00,0.00,0.00%,33338574000.00,None,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,196297095000.00,21038596400.00,10.72%,196297095000.00,21038596400.00,10.72%,196297095000.00,21038596400.00,10.72%
2021,21,Kab. Sabu Raijua,24,Prov. NTT,se-Kab. Sabu Raijua,Realiasi TKDD s.d Maret 2021,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 531159492000, 'realisasi': 102456477372, 'persentase': '19,29 %'}}",446592631000.00,95691128492.00,21.43%,84566861000.00,6765348880.00,0.08,1411678000.00,293872200.00,20.82%,46019000.00,10523600.00,22.87%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336885937000.00,85893466000.00,25.50%,336885937000.00,85893466000.00,25.50%,70628574000.00,0.00,0.00%,47496111000.00,None,0.00%,,,,,,,,,,,,,32786331000.00,7018420000.00,21.41%,12317323000.00,3695197000.00,30.00%,747885000.00,224365000.00,30.00%,819000000.00,245700000.00,30.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84566861000.00,6765348880.00,8.00%,84566861000.00,6765348880.00,8.00%,84566861000.00,6765348880.00,8.00%
2021,6,Kab. Lembata,24,Prov. NTT,se-Kab. Lembata,Realiasi TKDD s.d Maret 2021,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 727191357000, 'realisasi': 135198104799, 'persentase': '18,59 %'}}",593744169000.00,124522329759.00,20.97%,133447188000.00,10675775040.00,0.08,1874439000.00,427133000.00,22.79%,108598000.00,24497400.00,22.56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437999954000.00,113123016000.00,25.83%,437999954000.00,113123016000.00,25.83%,100200803000.00,0.00,0.00%,70284963000.00,None,0.00%,,,,,,,,,,,,,48306242000.00,7965160000.00,16.49%,23586991000.00,7076097000.00,30.00%,4082424000.00,None,0.00%,726000000.00,217800000.00,30.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133447188000.00,10675775040.00,8.00%,133447188000.00,10675775040.00,8.00%,133447188000.00,10675775040.00,8.00%
2021,0,Prov. Nusa Tenggara Timur,24,Prov. NTT,se-Prov. Nusa Tenggara Timur,Realiasi TKDD s.d Maret 2021,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 4128778215000, 'realisasi': 892570943855, 'persentase': '21,62 %'}}",4128778215000.00,892570943855.00,21.62%,59066218000.00,24073836855.00,0.41,43854558000.00,18336383400.00,41.81%,2142426000.00,917771600.00,42.84%,5602601000.00,3188503255.00,56.91%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1726712089000.00,445960953000.00,25.83%,1726712089000.00,445960953000.00,25.83%,484558111000.00,0.00,0.00%,357183371000.00,None,0.00%,,,,,,,,,,,,,1851002185000.00,422536154000.00,22.83%,224343948000.00,67303184000.00,30.00%,7671381000.00,None,0.00%,2673000000.00,None,0.00%,1597549130000.00,351277860000.00,21.99%,9891925000.00,None,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7439612000.00,0.00,0.00%,7439612000.00,None,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,59066218000.00,24073836855.00,40.76%,,,
2021,5,Kab. Kupang,24,Prov. NTT,se-Kab. Kupang,Realiasi TKDD s.d Maret 2021,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 1047775443000, 'realisasi': 183576453588, 'persentase': '17,52 %'}}",882373204000.00,170409014628.00,19.31%,165402239000.00,13167438960.00,0.08,2694689000.00,585581000.00,21.73%,49190000.00,13949600.00,28.36%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629001506000.00,162453321000.00,25.83%,629001506000.00,162453321000.00,25.83%,118905823000.00,0.00,0.00%,56190913000.00,None,0.00%,,,,,,,,,,,,,125765980000.00,4608630000.00,3.66%,64666632000.00,None,0.00%,4751303000.00,None,0.00%,1200000000.00,None,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165402239000.00,13167438960.00,7.96%,165402239000.00,13167438960.00,7.96%,165402239000.00,13167438960.00,7.96%
2021,2,Kab. Belu,24,Prov. NTT,se-Kab. Belu,Realiasi TKDD s.d Maret 2021,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 722265039000, 'realisasi': 144442605574, 'persentase': '20,00 %'}}",634502025000.00,137421564454.00,21.66%,87763014000.00,7021041120.00,0.08,2653516000.00,700982400.00,26.42%,124030000.00,37159100.00,29.96%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466681212000.00,120530574000.00,25.83%,466681212000.00,120530574000.00,25.83%,82855070000.00,0.00,0.00%,59658299000.00,None,0.00%,,,,,,,,,,,,,76853420000.00,13488246000.00,17.55%,37423136000.00,11226941000.00,30.00%,2169854000.00,None,0.00%,777000000.00,233100000.00,30.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87763014000.00,7021041120.00,8.00%,87763014000.00,7021041120.00,8.00%,87763014000.00,7021041120.00,8.00%
2021,13,Kab. Timor Tengah Utara,24,Prov. NTT,se-Kab. Timor Tengah Utara,Realiasi TKDD s.d Maret 2021,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 904276687000, 'realisasi': 179182663245, 'persentase': '19,82 %'}}",740734695000.00,166099303885.00,22.42%,163541992000.00,13083359360.00,0.08,1785949000.00,547494600.00,30.66%,60954000.00,13032200.00,21.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554675820000.00,143257095000.00,25.83%,554675820000.00,143257095000.00,25.83%,76262394000.00,0.00,0.00%,49872155000.00,None,0.00%,,,,,,,,,,,,,102041256000.00,19487264000.00,19.10%,48937963000.00,14681389000.00,30.00%,4210178000.00,None,0.00%,1008000000.00,None,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163541992000.00,13083359360.00,8.00%,163541992000.00,13083359360.00,8.00%,163541992000.00,13083359360.00,8.00%
2021,12,Kab. Timor Tengah Selatan,24,Prov. NTT,se-Kab. Timor Tengah Selatan,Realiasi TKDD s.d Maret 2021,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 1242714615000, 'realisasi': 214179833820, 'persentase': '17,23 %'}}",952874487000.00,190992623580.00,20.04%,289840128000.00,23187210240.00,0.08,2347984000.00,571577200.00,24.34%,52378000.00,13279400.00,25.35%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705697225000.00,182261658000.00,25.83%,705697225000.00,182261658000.00,25.83%,122429034000.00,0.00,0.00%,81134313000.00,None,0.00%,,,,,,,,,,,,,116153004000.00,5185523000.00,4.46%,50282737000.00,None,0.00%,2495987000.00,None,0.00%,1431000000.00,None,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289840128000.00,23187210240.00,8.00%,289840128000.00,23187210240.00,8.00%,289840128000.00,23187210240.00,8.00%
2021,1,Kab. Alor,24,Prov. NTT,se-Kab. Alor,Realiasi TKDD s.d Maret 2021,"{'text': 'Transfer ke daerah dan Dana Desa', 'total': {'anggaran': 982586032000, 'realisasi': 173757209341, 'persentase': '17,68 %'}}",817763877000.00,160571436941.00,19.64%,164822155000.00,13185772400.00,0.08,1906213000.00,491016800.00,25.76%,109603000.00,18820600.00,17.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565598771000.00,146078184000.00,25.83%,565598771000.00,146078184000.00,25.83%,168957742000.00,0.00,0.00%,136412919000.00,None,0.00%,,,,,,,,,,,,,75825024000.00,11011250000.00,14.52%,22389035000.00,6716710000.00,30.00%,2150878000.00,None,0.00%,912000000.00,273600000.00,30.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164822155000.00,13185772400.00,8.00%,164822155000.00,13185772400.00,8.00%,164822155000.00,13185772400.00,8.00%
